page,text
561,NEW PHILADELPHIA CITY SOLICITOR’S OFFICE TUSCARAWAS — QH079031A NORWOOD CITY SOLICITOR’S OFFICE HAMILTON OHO31201A
561,NEW PHILADELPHIA © COUNTY ADULT PROBATION TUSCARAWAS — OH079013G NORWOOD MAYOR'S COURT HAMILTON OHO31191J
561,DEPARTMENT OAK HILL MAYOR’S COURT JACKSON OH040021 J
561,NEW PHILADELPHIA COUNTY ATTORNEY'S OFFICE TUSCARAWAS OH079013A OBERLIN CITY PROSECUTOR'S OFFICE LORAIN OHO47091A
561,NEW PHILADELPHIA COUNTY COMMON PLEAS TUSCARAWAS OH079013J OBERLIN CITY SOLICITOR'S OFFICE LORAIN OHO47081A
561,D COURT OBERLIN COUNTY MUNICIPAL COURT LORAIN OH047053J
561,NEW PHILADELPHIA = COUNTY COURTS TUSCARAWAS — QHO7B025J ONTARIO CITY SOLICITOR’S OFFICE RICHLAND 0HO70041 A
561,NEW PHILADELPHIA COUNTY JUVENILE PROBATION TUSCARAWAS — 0H079023G ONTARIO MAYOR'S COURT RICHLAND OHo700814
561,NEW PHILADELPHIA JUVENILE DETENTION HOME TUSCARAWAS ~—_OHO79013C OREGON CITY SOLICITOR'S OFFICE LUCAS 0H048041A
561,NEW PHILADELPHIA MAYOR'S COURT TUSCARAWAS — OHO79051J OREGON COUNTY MUNICIPAL COURT LUCAS OHO4B043)
561,NEW STRAITSVILLE MAYOR'S COURT PERRY OH064031U nuts suvons court OFFICE Wave noes Ol
561,NEW VIENNA GREEN TOWNSHIP MAYOR'S CLINTON OHO014031J
561,COURT OSBORN STATE HONOR FARM ASHLAND 0H003015C
561,NEW WASHINGTON MAYOR'S COURT CRAWFORD OHO17031J OTTAWA CITY ATTORNEY'S OFFICE PUTNAM OHO69011A
561,NEWARK CITY ATTORNEY'S OFFICE LICKING OH045031A OTTAWA COUNTY COMMON PLEAS PUTNAM OHO6901 3
561,NEWARK CITY MUNICIPAL COURT LICKING OHO045041J COURT
561,OTTAWA COUNTY COURT PUTNAM OHO69023
561,NEWARK COUNTY ADULT PROBATION LICKING 0H045023G
561,DEPARTMENT OTTAWA COUNTY PROBATION PUTNAM OHO69013G
561,NEWARK eouRT COMMON PLEAS LICKING OHO45013J OTTAWA COUNTY PROSECUTOR'S OFFICE PUTNAM OH069013A
561,NEWARK COUNTY CORONER'S OFFICE LICKING OH045013M OTTAWA MAYOR'S COURT PUTNAM OHO6903 1 J
561,NEWARK COUNTY JUVENILE LICKING OHO4S013G OXFORD CITY PROSECUTOR'S OFFICE BUTLER OH009041A
561,PROBATIONDEPARTMENT OXFORD COUNTY COURT BUTLER OHON9023J
561,NEWARK COUNTY MUNICIPAL COURT LICKING OH045023J OXFORD MAYOR'S COURT BUTLER OH009031 J
561,NEWARK COUNTY PROSECUTOR'S OFFICE LICKING OH045013A PAINESVILLE ADULT PROBATION LAKE 0H043023G
561,NEWARK JOHNSTOWN VILLAGE LICKING oHoss021A DEPARTMENT
561,SOLICITOR’S OFFICE PAINESVILLE COUNTY COMMON PLEAS LAKE 0H043013J
561,NEWBURGH HEIGHTS MAYOR'S COURT CUYAHOGA OHO18171J COURT
561,NEWBURGH HEIGHTS VILLAGE PROSECUTOR'S OFFICE CUYAHOGA OHO18221A PAINESVILLE oOuE JUVENILE DETENTION LAKE OH043013C
561,NEWCOMERSTOWN = MAYOR'S COURT TUSCARAWAS OHO79041 PAINESVILLE COUNTY JUVENILE PROBATION LAKE 0H043013G
561,NEWCOMERSTOWN VILLAGE SOLICITOR'S OFFICE © TUSCARAWAS — OHO79021A DEPARTMENT
561,NEWTON FALLS COUNTY MUNICIPAL COURT TRUMBULL OHO078043J PAINESVILLE COUNTY MUNICIPAL COURT LAKE OH043023J
561,NILES GOUNTY MUNICIPAL COURT = TRUMBULL OHO78053J PAINESVILLE COUNTY PROSECUTOR'S OFFICE LAKE OHO4301 3A
561,D NILES CITY CITY SOLICITOR'S OFFICE TRUMBULL OHO78041A | PAINESVILLE FAIRPORT HARBOR SOLICITORS LAKE OH04903 1A
561,NORTH BALTIMORE CITY SOLICITOR’S OFFICE wood OH087021A OFFICE
561,NORTH BALTIMORE MAYOR'S COURT woop 0HO087011J PAINESVILLE LAW DIRECTOR'S OFFICE LAKE 0H04301 1A
561,NORTH CANTON LEGAL DEPARTMENT STARK OHO76061A PAINESVILLE LAW DIRECTOR'S OFFICE LAKE OH043041A
561,2-227
561,3-77
562,CRIMINAL JUSTICE AGENCIES OHIO
562,ADDRESS AGENCY COUNTY OR! ADDRESS AGENCY COUNTY ORI @
562,PARMA COUNTY MUNICIPAL COURT CUYAHOGA 0H0180734 RAVENNA COUNTY JUVENILE PROBATION PORTAGE 0H067013G
562,PARMA PROBATION OFFICE COUNTY CUYAHOGA 0H018043G OFFICE
562,MUNICIPAL COURT RAVENNA COUNTY PROBATION OFFICE PORTAGE 0H067023G
562,PARMA HEIGHTS CITY PROSECUTOR'S OFFICE CUYAHOGA OHO018251A RAVENNA COUNTY PROSECUTOR'S OFFICE PORTAGE OH067023A
562,PARMA HEIGHTS MAYOR'S COURT CUYAHOGA OHO18211J RAVENNA COUNTY PROSECUTOR'S OFFICE PORTAGE OH067013A
562,PATASKALA MAYOR'S COURT LICKING OH045051J RAVENNA VILLAGE SOLICITOR'S OFFICE PORTAGE OHO67021A
562,PAULDING COUNTY COMMON PLEAS PAULDING QH063013U REYNOLDSBURG CITY SOLICITOR'S OFFICE FRANKLIN OH025061A
562,COURT REYNOLDSBURG MAYOR'S COURT FRANKLIN 0H025081J
562,PAULDING COUNTY COURT PAULDING 0H063023) RICHMOND COUNTY COURT 2 JEFFERSON OH041033J
562,PAULDING COUNTY PROSECUTOR'S OFFICE PAULDING 0H063013A RICHMOND HEIGHTS CITY PROSECUTOR'S OFFICE CUYAHOGA OH018261A
562,PAULDING MAYOR'S COURT PAULDING 00630214 RICHMOND HEIGHTS © MAYOR'S COURT CUYAHOGA 0H0182314
562,PAULDING VILLAGE SOLICITOR’S OFFICE PAULDING ©H063011A RICHWOOD MAYOR'S COURT UNION OH080014J
562,PAYNE COUNTY CORONER'S OFFICE —PAULDING OH063013M RIPLEY MAYOR'S COURT BROWN OH008031J
562,PERRYSBURG CITY SOLICITOR'S OFFICE wooD 0H087031A RITTMAN CITY SOLICITOR'S OFFICE WAYNE OH085031A
562,PERRYSBURG COUNTY MUNICIPAL COURT wooD OH087023u RITTMAN MAYOR'S COURT WAYNE OH085051J
562,PIQUA CITY ATTORNEY'S OFFICE MIAMI OHO55021A ROCKY RIVER COUNTY COURT CUYAHOGA OH018083J
562,PIQUA COUNTY MUNICIPAL COURT MIAMI 0H055033J ROCKY RIVER PROBATION DEPARTMENT CUYAHOGA 0H018063G
562,PIQUA VILLAGE SOLICITOR’S OFFICE MIAMI OHO55011A COUNTY MUNICIPAL COURT
562,PITSBURG MAYOR'S COURT DARKE 0H019051J ROSSFORD MAYOR'S COURT wooo OHO87021J
562,PLEASANT HILL MAYOR'S COURT MIAMI OH0560314 RUSGELLS POINT MAYOR'S COURT LOGAN OH0480214
562,PLYMOUTH MAYOR'S COURT RICHLAND OHO700314 SABINA MAYOR'S COURT GUNTON OH0140214
562,POMEROY COUNTY ADULT PROBATION MEIGS OH0530136 SALEM CITY SOLICITOR'S OFFICE COLUMBIANA — OHO15041A
562,DEPARTMENT SALINEVILLE MAYOR'S COURT COLUMBIANA — OHO15041J
562,POMEROY COUNTY COMMON PLEAS MEIGS OH053013U SANDUSKY CITY PROSECUTOR'S OFFICE ERIE OH022011A
562,COURT SANDUSKY CITY SOLICITOR'S OFFICE ERIE OH022021A
562,"POMEROY COUNTY COURT MEIGS 0H053023, SANDUSKY COUNTY COMMON PLEAS ERIE 0H022013 @"
562,POMEROY COUNTY PROSECUTOR'S OFFICE MEIGS OH053013A COURT
562,POMEROY MAYOR’S COURT MEIGS OH053021J SANDUSKY COUNTY CORONER'S OFFICE ERIE 0H022013M
562,PORT CLINTON CITY SOLICITORS OFFICE OTTAWA OH062011A SANDUSKY COUNTY DETENTION HOME ERIE 0H022013C
562,PORT CLINTON COUNTY ADULT PROBATION OTTAWA OH0620196 SANDUSKY COUNTY MUNICIPAL COURT ERIE OH022033J
562,OFFICE SANDUSKY COUNTY PROSECUTOR'S OFFICE ERIE 0H022013A
562,PORT CLINTON COUNTY COMMON PLEAS OTTAWA 0H0620134 Scio MAYOR'S COURT HARRISON OH034011J
562,COURT SEBRING CITY SOLICITOR'S OFFICE MAHONING OH050031A
562,PORT CLINTON COUNTY JUVENILE PROBATION OTTAWA OH062023G SEBRING MAYOR'S COURT MAHONING OH050031J
562,OFFICE SHADYSIDE MAYOR'S COURT BELMONT OH007051J
562,PORT CLINTON COUNTY MUNICIPAL COURT = OTTAWA OH0620234 SHAKER HEIGHTS COUNTY MUNICIPAL COURT CUYAHOGA OH0180934
562,PORT CLINTON COUNTY PROSECUTOR'S OFFICE OTTAWA OH062013A SHAKER HEIGHTS LAW DEPARTMENT CUYAHOGA OHO18261A
562,PORTSMOUTH CITY MUNICIPAL COURT SCIOTO OHO790214 SHAKER HEIGHTS PROBATION DEPARTMENT CUYAHOGA 0H018053G
562,PORTSMOUTH CITY SOLICITOR'S OFFICE Scioto 00730114 COUNTY MUNICIPAL COURT
562,PORTSMOUTH COUNTY ADULT PROBATION SCIOTO 0H073023G SHARONVILLE CITY SOLICITOR'S OFFICE HAMILTON OH031231A
562,OFFICE SHARONVILLE MAYOR'S COURT HAMILTON OH031214J
562,PORTSMOUTH COUNTY COMMON PLEAS SCIOTO 0H073013J SHEFFIELD LAKE CITY PROSECUTOR'S OFFICE LORAIN OH047101A
562,COURT SHEFFIELD LAKE MAYOR'S COURT LORAIN OH047031d
562,PORTSMOUTH COUNTY CORONER'S OFFICE SCIOTO 0H073013M SHELAY COUNTY COURT RICHLAND 0700334
562,PORTSMOUTH COUNTY COURT SCIOTO OH0730235 SHELBY LEGAL DEPARTMENT RICHLAND OHO70031A
562,PORTSMOUTH COUNTY PROSECUTOR'S OFFICE SCIOTO 0H073013A SHREVE MAYOR'S COURT WAYNE OHoss0e15
562,PORTSMOUTH COURT OF APPEALS SCIOTO OH0730154 SIDNEY CITY SOLICITOR’S OFFICE SHELBY OHO75011A
562,PORTSMOUTH PROBATION DEPARTMENT SCIOTO QH073013G SIDNEY COUNTY ADULT PROBATION SHELBY OHO075023G
562,COUNTY JUVENILE COURT DEPARTMENT
562,PORTSMOUTH U. S. MAGISTRATE SCIOTO 0QH073017J SIDNEY COUNTY COMMON PLEAS SHELBY OHO75013U
562,POWELL RIVERVIEW SCHOOL FOR GIRLS DELAWARE OH021015C. COURT .
562,POWELL SCIOTO VILLAGE SCHOOL FOR DELAWARE 0H021025C SIDNEY COUNTY COURT SHELBY OH075023J
562,GIRLS SIDNEY COUNTY JUVENILE PROBATION SHELBY 0H075013G
562,POWHATAN POINT MAYOR'S COURT BELMONT 0H007031J DEPARTMENT
562,RAVENNA CITY SOLICITOR'S OFFICE PORTAGE OHO67041A SIDNEY COUNTY PROSECUTOR'S OFFICE SHELBY 0H075013A ©
562,RAVENNA COUNTY COMMON PLEAS PORTAGE OH067013J SILVERTON CITY SOLICITOR'S OFFICE HAMILTON OH031241A
562,COURT SILVERTON MAYOR'S COURT HAMILTON 0H031221J
562,RAVENNA COUNTY COURT PORTAGE OH067023) SMITHFIELD MAYOR'S COURT JEFFERSON OH0410314
562,‘ 2-228
562,3-77
563,CRIMINAL JUSTICE AGENCIES OHIO
563,|) ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI
563,SMITHVILLE CITY SOLICITOR'S OFFICE WAYNE OHO85041A SWANTON CITY SOLICITOR'S OFFICE FULTON 0H026021A
563,SMITHVILLE MAYOR'S COURT WAYNE OHOB5071J SWANTON COUNTY COURT EASTERN FULTON OH026033J
563,SOLON MAYOR'S COURT CUYAHOGA OHO18241J SWANTON MAYOR'S COURT FULTON OH026031A
563,SOMERSET CITY SOLICITOR'S OFFICE PERRY OHO64021A SYLVANIA COUNTY MUNICIPAL COURT LUCAS OH048053J
563,SOMERSET MAYOR'S COURT PERRY OH064041J TALLMADGE LAW DEPARTMENT SUMMIT OHO77071A
563,SOUTH AMHERST MAYOR'S COURT LORAIN 0H047041J TERRACE PARK MAYOR'S COURT HAMILTON 0H031231J
563,SOUTH EUCLID CITY LEGAL DEPARTMENT CUYAHOGA OH018291A TIFFIN CITY SOLICITOR’S OFFICE SENECA OHO74021A
563,SOUTH EUCLID CITY MUNICIPAL COURT CUYAHOGA OHO18251J TIFFIN COUNTY COMMON PLEAS SENECA OH074013J
563,SOUTH POINT MAYOR'S COURT LAWRENCE 0H044011J COURT
563,SPENCERVILLE MAYOR'S COURT ALLEN OH002041J TIFFIN COUNTY ADULT PROBATION SENECA 0H074013G
563,SPRINGDALE MAYOR'S COURT HAMILTON OHO31271J DEPARTMENT
563,SPRINGDALE VILLAGE SOLICITOR’S OFFICE HAMILTON OHO31271A TIFFIN COUNTY CHILDREN'S CENTER SENECA OH074013G
563,SPRINGFIELD CITY PROSECUTOR'S OFFICE CLARK OHO12011A TIFFIN COUNTY COURT SENECA OHO74023.5
563,SPRINGFIELD COUNTY COMMON PLEAS CLARK OH012013) TIFFIN COUNTY PROSECUTOR'S OFFICE SENECA 0H074023A
563,COURT TIFFIN PROBATION PAROLE SENECA OHO74011G
563,SPRINGFIELD COUNTY CORONER'S OFFICE CLARK 0H012013M DEPARTMENT
563,SPRINGFIELD COUNTY JUVENILE DETENTION CLARK 0H012013C TILTONSVILLE MAYOR'S COURT JEFFERSON = OH041051J
563,HOME TIPP CITY COUNTY COURT MIAMI OH055023U
563,SPRINGFIELD COUNTY MUNICIPAL COURT CLARK 0H012023) TIPP CITY MAYOR'S COURT MIAMI OH0550415
563,SPRINGFIELD COUNTY PROBATION CLARK OH012013G TOLEDO ADULT PAROLE AUTHORITY LUCAS 0H048015G
563,DEPARTMENT TOLEDO CHILD STUDY INSTITUTE LUCAS 0H048013C
563,SPRINGFIELD COUNTY PROSECUTOR'S OFFICE CLARK OH012013A TOLEDO CITY PROSECUTOR'S OFFICE LUCAS OH048021 A
563,SPRINGFIELD LAW DEPARTMENT CLARK OHO12021A TOLEDO CITY SOLICITOR'S OFFICE LUCAS OH048011A
563,SPRINGFIELD U. §. MAGISTRATE CLARK OHO0120174 TOLEDO COUNTY ADULT PROBATION LUCAS 0H048013G
563,ST. BERNARD CITY SOLICITOR'S OFFICE HAMILTON OH031221A OFFICE
563,ST. BERNARD MAYOR'S COURT HAMILTON 0H031201J TOLEDO COUNTY COMMON PLEAS LUCAS OH048013
563,) ST. CLAIRSVILLE COUNTY ADULT PROBATION BELMONT 0H0070236 COURT
563,DEPARTMENT TOLEDO COUNTY CORONER'S OFFICE LUCAS OH048013M
563,ST. CLAIRSVILLE COUNTY COMMON PLEAS BELMONT 0H0070235 TOLEDO COUNTY JUVENILE PROBATION LUCAS OH048023G
563,COURT OFFICE
563,ST. CLAIRSVILLE COUNTY COURT BELMONT 0H007013J TOLEDO COUNTY MUNICIPAL COURT LUCAS OHO48023.)
563,ST. CLAIRSVILLE COUNTY JUVENILE PROB BELMONT 0H007013G TOLEDO COUNTY PROBATION LUCAS OH048033G
563,OFFICE DEPARTMENT
563,ST. CLAIRSVILLE COUNTY PROSECUTOR'S OFFICE BELMONT 0H007013A TOLEDO COUNTY PROSECUTOR'S OFFICE LUCAS OH048013A
563,ST. CLAIRSVILLE MAYOR'S COURT BELMONT OH0070415 TOLEDO COURT OF APPEALS LUCAS OH048015J
563,ST. LOUISVILLE NEWTON TOWNSHIP MAYOR'S — LICKING OH045071J TOLEDO LAW DEPARTMENT LUCAS OH048031 A
563,COURT TOLEDO NORTHWOOD MAYOR’S COURT WOOD OHO087051 J
563,ST. MARYS CITY SOLICITOR'S OFFICE AUGLAIZE OHO06011A TOLEDO OHIO YOUTH COMMISSION LUCAS 0H048025G
563,ST. MARYS COUNTY COURT WEST DISTRICT AUGLAIZE 0H006033J REGIONAL OFFICE
563,ST. MARYS MAYOR’S COURT AUGLAIZE OH006031J TOLEDO POLICE COURT LUCAS OH048011J
563,STEUBENVILLE CITY MUNICIPAL COURT JEFFERSON OH041041d TOLEDO U. S. ATTORNEY LUCAS OH048017A
563,STEUBENVILLE CITY SOLICITOR'S OFFICE JEFFERSON OHO41011A TOLEDO U. §. DISTRICT COURT LUCAS 0H048017J
563,"STEUBENVILLE COUNTY ADULT PROBATION JEFFERSON 0H041023G TOLEDO U. S, MAGISTRATE LUCAS 0H048027J"
563,DEPARTMENT TOLEDO WOMENS JAIL LUCAS OHO48021C
563,STEUBENVILLE COUNTY GOMMON PLEAS JEFFERSON OHO041013J TORONTO CITY SOLICITOR’S OFFICE JEFFERSON 0H041031 A
563,COURT TORONTO COUNTY COURT JEFFERSON OH041023.3
563,STEUBENVILLE COUNTY PROSECUTOR'S OFFICE JEFFERSON OH041013A TORONTO MAYOR'S COURT JEFFERSON OH041061J
563,STEUBENVILLE POLICE PROSECUTOR'S OFFICE JEFFERSON OH041021A TRENTON MAYOR'S COURT BUTLER OH009041 J
563,STEUBENVILLE PROBATION DEPARTMENT JEFFERSON 0H041013G TROTWOOD COUNTY COURT MONTGOMERY OHO570234
563,COUNTY JUVENILE COURT TROTWOOD LAW DIRECTOR MONTGOMERY QHO57071A
563,STEUBENVILLE U.S. DISTRIGT COURT JEFFERSON 0H0410174 TROTWOOD MAYOR'S COURT MONTGOMERY @HOS7051J
563,STEUBENVILLE US. MAGISTRATE JEFFERSON OH0410274 TROY CITY SOUCITOR'S OFFICE MIAMI OHO5031A
563,STOW CITY PROSECUTOR'S OFFICE SUMMIT OHO77091A TROY COUNTY COMMON PLEAS MIAMI OH085013.J
563,STRASBURG CITY SOLICITOR'S OFFICE TUSCARAWAS — OHO79041A COUAT
563,STRASBURG MAYOR'S COURT TUSCARAWAS OH079061J TROY COUNTY MUNICIPAL COURT MIAMI OHOS5043U
563,STRONGSVILLE CITY PROSECUTOR'S OFFICE CUYAHOGA OHO18301A TROY COUNTY PROBATION MIAMI OH05501 3G
563,D STRONGSVILLE MAYOR'S COURT CUYAHOGA OH018261J DEPARTMENT
563,STRUTHERS CITY SOLICITOR'S OFFICE MAHONING OHO50041A TROY COUNTY PROSECUTOR'S OFFICE MIAMI OHOSSOISA
563,STRUTHERS COUNTY MUNICIPAL COURT MAHONING OH050043J TWINSBURG CITY MUNICIPAL COURT SUMMIT OHO77071J
563,2-229
563,3-77
564,CRIMINAL JUSTICE AGENCIES OHIO
564,ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY OR! @
564,TWINSBURG DEPARTMENT OF LAW SUMMIT OHO77081A WARREN COUNTY MUNICIPAL COURT TRUMBULL OHO78063/
564,UHRICHSVILLE CITY SOLICITOR'S OFFICE TUSCARAWAS — OHO79051A WARREN COUNTY RECEIVING HOME FOR TRUMBULL OHO78013C
564,UHRICHSVILLE MAYOR'S COURT TUSCARAWAS OHO79071J GIRLS
564,UNION CITY MAYOR'S COURT DARKE OH0190414 WARREN COURT OF APPEALS TRUMBULL OHO78015J
564,UNIVERSITY HEIGHTS CITY PROSECUTOR'S OFFICE CUYAHOGA OHO18311A WARREN SUPPORT PROBATION TRUMBULL OH078023G
564,UPPER ARLINGTON MAYOR'S COURT FRANKLIN OH025091J DEPARTMENT
564,UPPER SANDUSKY coun COMMON PLEAS WYANDOT ©H088013J WARRENSVILLE ue HILLS BOYS GUYAHOGA = OHO180156
564,UPPER SANDUSKY COUNTY JUVENILE PROBATION WYANDOT OH088013G WASHINGTON CITY SOUIGITOR'S OFFICE FAYETTE OHO24011A
564,OFFICE WASHINGTON COUNTY COMMON PLEAS FAYETTE OH024013J
564,UPPER SANDUSKY COUNTY MUNICIPAL COURT —- WYANDOT OH088023J WASHINGTON cours court <AVETTE onoe4o2as
564,UPPER SANDUSKY COUNTY PROSECUTOR'S OFFICE WYANDOT OH088013A
564,UPPER SANDUSKY POLICE PROSECUTOR'S OFFICE WYANDOT OHOBBOt1A WASHINGTON er PROBATION FAYETTE OHO240296
564,URBANA CITY PROSECUTOR'S OFFICE CHAMPAIGN —OHO11011A WASHINGTON COUNTY PROBATION FAYETTE oH0240136
564,URBANA COUNTY COMMON PLEAS CHAMPAIGN QHO14013 DEPARTMENT
564,COURT WASHINGTON COUNTY PROSECUTOR'S OFFICE FAYETTE OH024013A
564,URBANA COUNTY COURT CHAMPAIGN = OHO11023J WAUSEON CITY SOLICITOR’S OFFICE FULTON OH026011A
564,URBANA COUNTY JUVENILE PROBATION CHAMPAIGN —QH011013G WAUSEON COUNTY COMMON PLEAS FULTON oH026013J
564,DEPARTMENT COURT
564,URBANA COUNTY PROSECUTOR'S OFFICE CHAMPAIGN ——-OH011013A WAUSEON COUNTY COURT WESTERN FULTON owo260231
564,URBANCREST MAYOR'S COURT FRANKLIN OH025101J WAUSEON COUNTY JUVENILE PROBATION FULTON 0H026013G
564,UTICA MAYOR'S COURT LICKING OH045061J DEPARTMENT
564,VAN WERT CITY PROSECUTOR'S OFFICE VAN WERT OH081021A WAUSEON COUNTY PROSECUTOR'S OFFICE FULTON OH026013A
564,VAN WERT CITY SOLICITOR'S OFFICE VAN WERT OHOB1011A WAUSEON MAYOR'S COURT FULTON OHOZ6021J
564,VAN WERT COUNTY COMMON PLEAS VAN WERT OH081013J WAVERLY COUNTY COMMON PLEAS PIKE OHO66013J
564,COURT COURT
564,VAN WERT COUNTY CORONER'S OFFICE VAN WERT 0H081013M WAVERLY COUNTY CORONER'S OFFICE PIKE OH066013M @
564,VAN WERT COUNTY COURT VAN WERT OH081023) WAVERLY COUNTY COURT PIKE OHOB6023J
564,VAN WERT COUNTY JUVENILE PROBATION VAN WERT OH081023G WAVERLY COUNTY PROSECUTOR'S OFFICE PIKE OH066013A
564,DEPARTMENT WAVERLY MAYOR'S COURT PIKE OH066011J
564,VAN WERT COUNTY PROBATION VAN WERT OH0810196 WAYNESBURG DEPARTMENT OF LAW STARK OHO76071A
564,DEPARTMENT WAYNESBURG MAYOR'S COURT STARK OHO76081J
564,VAN WERT COUNTY PROSECUTOR'S OFFICE VAN WERT OHO81013A WELLSTON CITY SOLICITOR'S OFFICE JACKSON oHodooatA
564,VANDALIA CITY MUNICIPAL COURT MONTGOMERY — OHO057061J WELLSTON WAVOR'S COURT JACKSON ouodo034
564,vANoaLa air nutes. oouaT. NoNTaouEnY orerness WELLSVILLE CITY SOLICITOR'S OFFICE COLUMBIANA OHO15051A
564,VEPIMLION cit LEGAL DEPARTMENT erie oHo22031A WEST CARROLLTON CITY PROSECUTOR'S OFFICE © MONTGOMERY OHOS7091A
564,WEST CARROLLTON MAYOR'S COURT MONTGOMERY — QHO057071J
564,VERMILION COUNTY MUNICIPAL COURT ERIE On0220484 WEST JEFFERSON COUNTY PROSECUTOR'S OFFICE MADISON ©H049013A
564,WADSWORTH CITY SOLICITOR'S OFFICE MEDINA OHO52021A WEST LAFAYETTE MAYOR'S COURT COSHOCTON _OHOt60t1J
564,"WADSWORTH COUNTY COURT MEDINA ono5 2028) WEST LIBERTY MAYOR'S COURT LOGAN oH046031,"
564,WALBRIDGE MAYOR'S COURT wood OHO87031J WEST MILTON CITY SOLICITOR’S OFFICE MIAMI OHOS5041A
564,WAPAKONETA CITY SOLICITOR'S OFFICE AUGLAIZE OHO08021A WEST MILTON MAYOR'S COURT MIAMI OHOs6051
564,WAPAKONETA couNTY COMMON PLEAS AUGLAIZE OH008013J WEST UNION counTy COMMON PLEAS ADAMS ooo 10144
564,WAPAKONETA COUNTY COURT EAST DISTRICT AUGLAIZE OH008023J WEST UNION COUNTY COURT ADAMS o¥4001023)
564,WAPAKONETA COUNTY JUVENILE PROBATION AUGLAIZE 0H008013G WEST UNION coun Sven PROBATION ADAMS 040010136
564,WAPAKONETA COUNTY PROSECUTOR'S OFFICE AUGLAIZE OHO08013A WEST UNION COUNTY PROSECUTOR'S OFFICE ADAMS 0010134
564,Nero on a omnes oreice rman noon WEST UNITY MAYOR'S COURT WILLIAMS OH086031J
564,WARREN ciTY PROSECUTOR'S OFFICE TRUMBULL OHOTBOSIA WEST VIEW VILLAGE MAYOR'S COURT CUYAHOGA OHO18271J
564,WARPIEN COUNTY ATTORNEY'S OFFICE TRUMBULL oHo7e0t3A WESTERVILLE CITY LEGAL DEPARTMENT FRANKLIN OHO25081A
564,WARREN COUNTY ADULT PROBATION TRUMBULL OHO78013G WESTERVILLE MAYOR'S COURT FRANKLIN OHO25 TTT
564,DEPARTMENT WESTON MAYOR'S COURT wood OHOB7041J
564,WARREN PTT TRUMBULL ouorao1s WHITEHALL CITY PROSECUTOR'S OFFICE FRANKLIN OHO25091A
564,COURT WHITEHOUSE HOUSE OF CORRECTIONS LUCAS OH048011C
564,"WARREN COUNTY CORONER'S OFFICE TRUMBULL OHO78013M WHITEHOUSE MAYOR'S COURT LUCAS OH048021, @"
564,WARREN COUNTY JUVENILE PROBATION TRUMBULL 0H078033G WICKLIFFE WICKLIFFE LEGAL DEPARTMENT LAKE OH043051A
564,DEPARTMENT WILLARD LAW DEPARTMENT HURON OHO39041A
564,2-230
564,3-77
565,CRIMINAL JUSTICE AGENCIES OHIO
565,| ADDRESS AGENCY COUNTY OR! ADDRESS AGENCY COUNTY ORI
565,WILLARD MAYOR'S COURT HURON OH039041J XENIA CITY SOLICITOR'S OFFICE GREENE OH029031A
565,WILLARD VILLAGE ATTORNEY'S OFFICE HURON OH039021A XENIA COUNTY ADULT PROBATION GREENE 0H029013G
565,WILLOUGHBY CITY PROSECUTOR'S OFFICE — LAKE OH043071A OFFICE
565,WILLOUGHBY COUNTY MUNICIPAL COURT LAKE 0H043033J XENIA COUNTY COMMON PLEAS GREENE 0H029013J
565,WILLOUGHBY LAW DIRECTOR'S OFFICE LAKE OH043061A COURT
565,WILLOUGHBY PROBATION OFFICE COUNTY LAKE 0H0430336 XENIA COUNTY COURT GREENE OH029028
565,MUNICIPAL COURT XENIA COUNTY JUVENILE PROBATION GREENE OH029023G
565,WILLOUGHBY HILLS CITY PROSECUTOR'S OFFICE LAKE OH043081A OFFICE
565,WILLOUGHBY HILLS MAYOR'S COURT LAKE OH043021J XENIA COUNTY MUNICIPAL COURT GREENE OH0290434
565,WILLOWICK CITY PROSECUTOR'S OFFICE LAKE OH043091A XENIA COUNTY PROSECUTOR'S OFFICE GREENE OH029013A
565,WILMINGTON CITY SOLICITOR’S OFFICE CLINTON OHO14011A YELLOW SPRINGS MAYOR'S COURT GREENE OH029031J
565,WILMINGTON COUNTY COMMON PLEAS CLINTON OH014013J YORKVILLE MAYOR'S COURT JEFFERSON OH041071J
565,COURT YORKVILLE VILLAGE SOLICITOR'S OFFICE JEFFERSON OH041041A
565,WILMINGTON COUNTY CORONER'S OFFICE CLINTON OH014013M YOUNGSTOWN ADULT PAROLE AUTHORITY MAHONING QH050015G
565,WILMINGTON COUNTY JUVENILE PROBATION CLINTON OH014013G YOUNGSTOWN CITY LEGAL DEPARTMENT MAHONING OHOSO051A
565,OFFICE YOUNGSTOWN CITY MUNICIPAL COURT MAHONING OHO50041J
565,anavon coon e OaATON Orne nMTON notes YOUNGSTOWN CITY POLICE PROSECUTOR MAHONING OHOSO061A
565,COUNTY COMMON PLEAS YOUNGSTOWN COUNTY COMMON PLEAS MAHONING OH050013u
565,COURT COURT
565,WILMINGTON COUNTY PROSECUTOR'S OFFICE CLINTON OHO14013A YOUNGSTOWN COUNTY COURT MAHONING OHO50023)
565,WOODLAWN MAYOR'S COURT HAMILTON onngt24tJ YOUNGSTOWN COUNTY DETENTION HOUSE MAHONING OH050013C
